producto,marca,descripcion,url_producto,imagen,mpn,sku,precio_bajo,precio_alto
Soda Saldan sifón 2 l.,Saldan,,https://www.carrefour.com.ar/soda-saldan-sifon-2-l/p,https://carrefourar.vtexassets.com/arquivos/ids/268887/7791913000753_01.jpg?v=1771454710,558716,16358,233.0,233.0
Vino tinto malbec Elementos 750 cc.,Elementos,,https://www.carrefour.com.ar/vino-tinto-malbec-elementos-750-cc/p,https://carrefourar.vtexassets.com/arquivos/ids/184169/7790189021028_01.jpg?v=1771453453,356130,10996,1105.0,1105.0
Cerveza rubia Corona 269 cc. 10 u.,Corona,,https://www.carrefour.com.ar/cerveza-rubia-corona-269-cc-10-u/p,https://carrefourar.vtexassets.com/arquivos/ids/191322/7792798008551_02.jpg?v=1771450550,660940,14611,3140.0,3140.0
Pack gaseosas Coca Cola 2.25 l. + Sprite 2.25 l.,Coca Cola,,https://www.carrefour.com.ar/pack-gaseosas-coca-cola-225-l-sprite-225-l/p,https://carrefourar.vtexassets.com/arquivos/ids/299375/7790895007057_E01.jpg?v=1771455831,292729,20713,1170.0,1170.0
Cerveza rubia Warsteiner retornable 1 l.,Warsteiner,,https://www.carrefour.com.ar/cerveza-rubia-warsteiner-retornable-1-l-39454/p,https://carrefourar.vtexassets.com/arquivos/ids/193554/7793147570989_01.jpg?v=1771452516,645394,39454,316.0,316.0
Ades soja + jugo de manzana 1 l.,Ades,"AdeS es un Alimento de Semillas, ideal para un desayuno nutritivo. ¿Ya probaste AdeS Soja Natural, Soja con Sabores y AdeS Almendras? Ideales para cortar tu café, combinar con cereales o preparar licuados y recetas. ¡También los podés disfrutar listos para tomar!",https://www.carrefour.com.ar/ades-soja-plus-jugo-de-manzana-1-l/p,https://carrefourar.vtexassets.com/arquivos/ids/324527/7790895643835_E01.jpg?v=1771448955,637698,6708,335.0,335.0
Bebida isotónica Gatorade cool blue 1.25 l.,Gatorade,"Gracias a su fórmula, que permite reponer rápidamente los líquidos y sales minerales que se pierden al transpirar, y por permitir la rápida rehidratación, Gatorade es la bebida elegida por la mayoría de los amantes del deporte.",https://www.carrefour.com.ar/bebida-isotonica-gatorade-cool-blue-125-l-36751/p,https://carrefourar.vtexassets.com/arquivos/ids/319131/7792170110704_E01.jpg?v=1771448665,501480,3743,460.0,460.0
Agua saborizada Villa del Sur Levité Cero pomelo 2.25 l.,Levité,,https://www.carrefour.com.ar/agua-saborizada-villa-del-sur-levite-cero-pomelo-225-l/p,https://carrefourar.vtexassets.com/arquivos/ids/171539/7790315001047_01_nuevopackk.jpg?v=1771453111,552070,4320,450.0,450.0
Bebida energizante Speed lata 473 cc.,Speed,,https://www.carrefour.com.ar/bebida-energizante-speed-lata-473-cc/p,https://carrefourar.vtexassets.com/arquivos/ids/268976/7798119220183_01.jpg?v=1771455770,630100,41116,313.0,313.0
Agua mineral con gas Villavicencio 1.5 l.,Villavicencio,,https://www.carrefour.com.ar/agua-mineral-con-gas-villavicencio-15-l/p,https://carrefourar.vtexassets.com/arquivos/ids/171460/7798062547788_01.jpg?v=1771454001,293115,5130,245.5,245.5
Agua saborizada Carrefour cero manzana 2.25 l.,Carrefour,&lt;img src=&quot;https://contenidos.carrefour.com.ar/carrefourproductos/contenidocrf/Cenefas_agua_saborizada.jpg&quot; alt=&quot;Imagen Samsung&quot; style=&quot;width:100%; display:block; margin: 20px auto 20px&quot;/&gt;,https://www.carrefour.com.ar/agua-saborizada-carrefour-cero-manzana-225-l/p,https://carrefourar.vtexassets.com/arquivos/ids/171647/7791720002049_01_nuevopack.jpg?v=1771453655,606133,7039,308.0,308.0
Gaseosa Mirinda naranja 2.25 l.,Mirinda,"Gaseosa saborizada sabor naranja con gran sabor a futa, colores intensos y la efervescencia de las burbujas",https://www.carrefour.com.ar/gaseosa-mirinda-naranja-225-l-25012/p,https://carrefourar.vtexassets.com/arquivos/ids/308940/7791813423157_E01.jpg?v=1771448055,45633,25012,328.0,328.0
Aperitivo Campari bitter 750 cc.,Campari,,https://www.carrefour.com.ar/aperitivo-campari-bitter-750-cc-104664/p,https://carrefourar.vtexassets.com/arquivos/ids/195771/7891136052000_01.jpg?v=1771455921,104664,24814,1655.0,1655.0
Aperitivo sin alcohol Terma serrano cero 1.35 l.,Terma,"Bebida sin alcohol elaborada a partir de una exclusiva fórmula, inspirada en la combinación de hierbas de las sierras cordobesas, corazón del territorio argentino. La mezcla de hierbas es macerada, extrayéndose los principios sípidos aromáticos. Luego este extracto se combina con el resto de los ingredientes que le otorgarán dulzor, acidez y otros aromas que completarán el sabor característico de este aperitivo sin alcohol.",https://www.carrefour.com.ar/aperitivo-s-alcohol-serrano-cero-terma-x-135-lt/p,https://carrefourar.vtexassets.com/arquivos/ids/192673/7790950133325_01_nuevopack.jpg?v=1771455869,591722,4859,347.0,347.0
Cerveza roja Andes Origen retornable 340 cc.,Andes,"Andes Origen Roja es una cerveza de receta mendocina. Se recomienda servir en copa. Está hecha con pura malta tostada a fuego lento, que ofrece colores y texturas bien distintivas. Probalas, hay una rubia, una roja y una negra.",https://www.carrefour.com.ar/cerveza-roja-andes-origen-retornable-340-cc/p,https://carrefourar.vtexassets.com/arquivos/ids/191282/7792798002153_02_nuevopack.jpg?v=1771452377,638413,22476,137.5,137.5
Cerveza blanca Stella Artois lata 6 473 cc.,Stella Artois,,https://www.carrefour.com.ar/cerveza-blanca-stella-artois-lata-6-473-cc/p,https://carrefourar.vtexassets.com/arquivos/ids/228317/7792798010592_01.jpg?v=1771455890,686929,79296,2560.0,2560.0
Gaseosa Coca Cola Zero 500 cc.,Coca Cola,,https://www.carrefour.com.ar/gaseosa-coca-cola-zero-500-cc/p,https://carrefourar.vtexassets.com/arquivos/ids/320547/7790895067532_E01.jpg?v=1771445618,390898,11724,235.5,235.5
Gaseosa Coca Cola sabor original lata 354 cc.,Coca Cola,,https://www.carrefour.com.ar/gaseosa-coca-cola-sabor-original-lata-354-cc/p,https://carrefourar.vtexassets.com/arquivos/ids/275168/7790895000232_E01.jpg?v=1771456043,6225,11591,208.0,208.0
Aperitivo sin alcohol Terma pomelo rosado 1.75 l.,Terma,,https://www.carrefour.com.ar/aperitivo-s-alcohol-pomelo-rosado-termax1750-cc/p,https://carrefourar.vtexassets.com/arquivos/ids/192659/7790950128468_01_nuevopack.jpg?v=1771455463,560472,4911,394.0,394.0
Agua saborizada Villa del Sur Levité naranja 2.25 l.,Levité,,https://www.carrefour.com.ar/agua-saborizada-villa-del-sur-levite-naranja-225-l/p,https://carrefourar.vtexassets.com/arquivos/ids/171612/7798062540291_01.jpg?v=1771438068,454466,3601,442.0,442.0
Jugo en polvo Verao manzana 7 g.,Clight,"&quot;Jugo en Polvo Verao para Preparar. Rinde 1 litro.
Probá el NUEVO Verao sabor a Frutas. El más rico y rendidor jugo para compartir en la mesa, para el tereré o para jugar en familia y preparar las recetas con sabor a Fruta más refrescantes. Estas vacaciones elegí Verao. No te pierdas las ofertas y stockeate con los jugos que elegís para tu familia. 
La caja contiene 20 sobres.&quot;",https://www.carrefour.com.ar/jugo-en-polvo-verao-manzana-7-g-711447/p,https://carrefourar.vtexassets.com/arquivos/ids/272010/7622201717445_E01.jpg?v=1771452667,711447,115805,21.59,21.59
Gaseosa Paso de los Toros pomelo 2.25 l.,Paso De Los Toros,Gaseosa saborizada sabor pomelo. La mejor alternativa para sacar la sed.,https://www.carrefour.com.ar/gaseosa-paso-de-los-toros-pomelo-225-l/p,https://carrefourar.vtexassets.com/arquivos/ids/308955/7791813423386_E01.jpg?v=1771455767,15444,3774,367.0,367.0
Gaseosa Coca Cola sabor original 2.5 l.,Coca Cola,,https://www.carrefour.com.ar/gaseosa-coca-cola-sabor-original-25-l-38344/p,https://carrefourar.vtexassets.com/arquivos/ids/327594/7790895005794_E01.jpg?v=1771454523,394785,11187,722.0,722.0
Bebida isotónica Gatorade frutas tropicales 1.25 l.,Gatorade,"Gracias a su fórmula, que permite reponer rápidamente los líquidos y sales minerales que se pierden al transpirar, y por permitir la rápida rehidratación, Gatorade es la bebida elegida por la mayoría de los amantes del deporte.",https://www.carrefour.com.ar/bebida-isotonica-gatorade-frutas-tropicales-125-l-36815/p,https://carrefourar.vtexassets.com/arquivos/ids/319144/7792170110568_E01.jpg?v=1771445792,449924,3655,460.0,460.0
Agua de mesa Kin sin gas 6 l.,Kin,Vivir más puro te conviene,https://www.carrefour.com.ar/agua-de-mesa-kin-sin-gas-6-l/p,https://carrefourar.vtexassets.com/arquivos/ids/220251/7790895009679_01.jpg?v=1771453864,591524,4846,572.0,572.0
Cerveza negra Quilmes stout 6 x 473 cc.,Quilmes,"Elaborada con maltas tostadas que le otorgan su particular aroma. Destacada por su cuerpo y espuma cremosa, recuerda al sabor del chocolate y al amargor del café.",https://www.carrefour.com.ar/cerveza-negra-quilmes-stout-6-x-473-cc/p,https://carrefourar.vtexassets.com/arquivos/ids/191270/7792798001323_01.jpg?v=1771453207,614503,10514,1550.0,1550.0
Gaseosa cola Cunnington sin azucar 1.5 l. sin TACC,Cunnington,"Si creés que podés ser celíaco/a, consultá a tu médico/a. Si tu diagnóstico es la celiaquía, llevá una dieta libre de gluten.",https://www.carrefour.com.ar/gaseosa-cola-cunnington-sin-azucar-1-5-l--sin-tacc/p,https://carrefourar.vtexassets.com/arquivos/ids/270833/7790639002010_01.jpg?v=1771449848,658664,12774,185.97,185.97
Agua saborizada Villa del Sur Levité cero manzana 2.25 l.,Levité,,https://www.carrefour.com.ar/agua-saborizada-villa-del-sur-levite-cero-manzana-225-l/p,https://carrefourar.vtexassets.com/arquivos/ids/171542/7790315001085_01_nuevopackk.jpg?v=1771448471,552110,4635,450.0,450.0
Gin Gordon&apos;s 700 cc.,Gordons,,https://www.carrefour.com.ar/gin-gordon-s-700-cc-45722/p,https://carrefourar.vtexassets.com/arquivos/ids/176635/7791250002267_01.jpg?v=1771453993,636027,11618,2965.0,2965.0
Gaseosa Paso de los Toros tónica 1.5 l.,Paso De Los Toros,Gaseosa tónica sabor pomelo. La mejor alternativa para sacar la sed.,https://www.carrefour.com.ar/gaseosa-paso-de-los-toros-tonica-15-l/p,https://carrefourar.vtexassets.com/arquivos/ids/308942/7791813421368_E01.jpg?v=1771455767,30310,3506,368.0,368.0
Vino tinto malbec Finca Las Moras 750 cc.,Finca Las Moras,,https://www.carrefour.com.ar/vino-tinto-malbec-finca-las-moras-750-cc/p,https://carrefourar.vtexassets.com/arquivos/ids/185302/7790240128598_01.jpg?v=1771455742,241967,10939,935.0,935.0
Gaseosa naranja regular Cunnington pet 2.25 l.,Cunnington,,https://www.carrefour.com.ar/gaseosa-naranja-regular-cunnington-pet-225-l/p,https://carrefourar.vtexassets.com/arquivos/ids/270876/7790639002201_01.jpg?v=1771454162,530570,7414,248.5,248.5
Aperitivo sin alcohol Terma serrano 1.7 l.,Terma,"Bebida sin alcohol elaborada a partir de una exclusiva fórmula, inspirada en la combinación de hierbas de las sierras cordobesas, corazón del territorio argentino. La mezcla de hierbas es macerada, extrayéndose los principios sípidos aromáticos. Luego este extracto se combina con el resto de los ingredientes que le otorgarán dulzor, acidez y otros aromas que completarán el sabor característico de este aperitivo sin alcohol.",https://www.carrefour.com.ar/aperitivo-s-alcohol-serrano-terma-x-1750-cc/p,https://carrefourar.vtexassets.com/arquivos/ids/192658/7790950128444_01_nuevopack.jpg?v=1771449646,560473,4313,394.0,394.0
Bebida isotónica Gatorade frutas tropicales 500 cc.,Gatorade,"Gracias a su fórmula, que permite reponer rápidamente los líquidos y sales minerales que se pierden al transpirar, y por permitir la rápida rehidratación, Gatorade es la bebida elegida por la mayoría de los amantes del deporte.",https://www.carrefour.com.ar/bebida-isotonica-gatorade-frutas-tropicales-500-cc-36771/p,https://carrefourar.vtexassets.com/arquivos/ids/327248/7792170042029_E01.jpg?v=1771440775,606307,6027,237.0,237.0
Agua saborizada Carrefour cero pomelo  2.25 l.,Carrefour,&lt;img src=&quot;https://contenidos.carrefour.com.ar/carrefourproductos/contenidocrf/Cenefas_agua_saborizada.jpg&quot; alt=&quot;Imagen Samsung&quot; style=&quot;width:100%; display:block; margin: 20px auto 20px&quot;/&gt;,https://www.carrefour.com.ar/agua-saborizada-carrefour-cero-pomelo-225-l/p,https://carrefourar.vtexassets.com/arquivos/ids/171649/7791720019153_01.jpg?v=1771451664,652321,11096,308.0,308.0
Cerveza rubia Andes origen ipa 340 cc.,Andes,Andes Origen IPA es una cerveza rubia de amargor moderado con un aroma intenso a lúpulo.,https://www.carrefour.com.ar/cerveza-rubia-andes-origen-ipa-340-cc/p,https://carrefourar.vtexassets.com/arquivos/ids/191302/7792798004522_01.jpg?v=1771454919,659867,13790,164.5,164.5
Cerveza rubia Schneider 473 cc.,Schneider,,https://www.carrefour.com.ar/cerveza-rubia-schneider-473-cc/p,https://carrefourar.vtexassets.com/arquivos/ids/191366/7793147118860_01.jpg?v=1771455732,176451,11439,264.5,264.5
Cerveza rubia Patagonia bohemian 730 cc.,Patagonia,"&lt;p&gt;&lt;strong&gt;Patagonia Bohemian Pilsener&lt;/strong&gt; es una cerveza con un proceso de macerado de sus maltas y l&amp;uacute;pulo patag&amp;oacute;nico que originan un color dorado brillante, gran cuerpo , amargor equilibrado y aroma con notas Frutales.&lt;/p&gt;
&lt;p&gt;Es ideal para acompa&amp;ntilde;ar carnes blancas.&lt;/p&gt;",https://www.carrefour.com.ar/cerveza-rubia-patagonia-bohemian-730-cc/p,https://carrefourar.vtexassets.com/arquivos/ids/270890/7792798002368_01.jpg?v=1771431536,643193,6724,660.0,660.0
Cerveza rubia Temple ipa 473 cc. 6 u.,Temple,&lt;p&gt;Temple Wolf IPA es una India Pale Ale de color dorada ambarina. Inspirada en IPAs&amp;nbsp; americanas con un car&amp;aacute;cter c&amp;iacute;trico y herbal caracter&amp;iacute;stico en aroma y sabor. De amargor muy pronunciado pero equilibrado. El l&amp;uacute;pulo en su m&amp;aacute;xima expresi&amp;oacute;n.&lt;/p&gt;,https://www.carrefour.com.ar/cerveza-rubia-temple-ipa-473-cc-6-u/p,https://carrefourar.vtexassets.com/arquivos/ids/191325/7792798008889_01.jpg?v=1771447803,662841,19843,2730.0,2730.0
Bebida isotónica Gatorade uva 500 cc.,Gatorade,"Gracias a su fórmula, que permite reponer rápidamente los líquidos y sales minerales que se pierden al transpirar, y por permitir la rápida rehidratación, Gatorade es la bebida elegida por la mayoría de los amantes del deporte.",https://www.carrefour.com.ar/bebida-isotonica-gatorade-uva-500-cc-36734/p,https://carrefourar.vtexassets.com/arquivos/ids/327250/7792170042241_E01.jpg?v=1771440849,530346,3707,289.5,289.5
Gaseosa Carrefour triple 0 lima limón 2.5 l.,Carrefour,,https://www.carrefour.com.ar/gaseosa-carrefour-triple-0-lima-limon-25-l/p,https://carrefourar.vtexassets.com/arquivos/ids/270775/7791720025888_01.jpg?v=1771456201,685011,73265,239.04,239.04
Jugo en polvo Clight pomelo amarillo 8 g.,Clight,"&quot;Cuando Agitás Clight Disfrutás de Todo el Sabor a Fruta. Agitá un Sabor Diferente Cada Día. Que Tu día Tome Más Sabor ¡Disfrutá Su Sabor a Frutas con Quien Vos Quieras y probá los nuevos sabores Clight! Los jugos más ricos y refrescantes, listos para preparar como más te guste ¿Sos fan del tereré? Este verano, en la oficina, en la playa, la plaza o la pileta, combiná tu yerba mate con nuestra amplia variedad de sabores: naranja dulce, limonada, pomelo rosado, manzana, mandarina, el NUEVO sabor limonada rosa y muchos más. En Clight te proponemos una alternativa fresca, baja en calorías, reducido en azúcares y fácil de preparar para compartir en familia, con amigos o como más te guste ¡Agitá con Clight al mejor precio!
La caja contiene 20 sobres. Para más información, consultá la tabla de información nutricional al dorso del empaque.&quot;",https://www.carrefour.com.ar/jugo-en-polvo-clight-pomelo-amarillo-8-g/p,https://carrefourar.vtexassets.com/arquivos/ids/271996/7622201703233_E01.jpg?v=1771415231,711442,115804,69.33,69.33
Cerveza rubia Imperial golden 473 cc.,Imperial,,https://www.carrefour.com.ar/cerveza-rubia-imperial-golden-473-cc/p,https://carrefourar.vtexassets.com/arquivos/ids/191397/7793147571689_01.jpg?v=1771450782,655377,11399,348.0,348.0
Bebida isotónica Gatorade cool blue 500 cc.,Gatorade,"Gracias a su fórmula, que permite reponer rápidamente los líquidos y sales minerales que se pierden al transpirar, y por permitir la rápida rehidratación, Gatorade es la bebida elegida por la mayoría de los amantes del deporte.",https://www.carrefour.com.ar/bebida-isotonica-gatorade-cool-blue-500-cc-36824/p,https://carrefourar.vtexassets.com/arquivos/ids/327251/7792170042258_E01.jpg?v=1771448726,449850,3700,289.5,289.5
Aperitivo sin alcohol Carrefour serrano 1.5 l.,Carrefour,,https://www.carrefour.com.ar/aperitivo-sin-alcohol-carrefour-serrano-15-l/p,https://carrefourar.vtexassets.com/arquivos/ids/194441/7798152226128_01.jpg?v=1771453399,493321,3974,216.0,216.0
Gaseosa Coca-Cola sabor original 2.25 l. + Gaseosa Coca-Cola sin azúcar 2.25 l.,Coca Cola,,https://www.carrefour.com.ar/gaseosa-coca-cola-sabor-original-225-l-plus-gaseosa-coca-cola-sin-azucar-225-l/p,https://carrefourar.vtexassets.com/arquivos/ids/327778/7790895647536_E01.jpg?v=1771454523,671029,28493,1170.0,1170.0
Gaseosa 7 Up light lima limón 500 cc.,7 Up,"Gaseosa saborizada sabor Lima Limón sin azucar. 7UP free te da la libertad para vivir relajado. Sin azúcar ni calorías, permite cuidar tu cuerpo y vivir de una forma más simple.",https://www.carrefour.com.ar/gaseosa-7-up-light-lima-limon-500-cc/p,https://carrefourar.vtexassets.com/arquivos/ids/277283/7791813420583_E01.jpg?v=1771452379,635201,37507,103.5,103.5
Gaseosa Sprite sin azúcar lima-limón 2.25 l.,Sprite,"Sprite te invita a Mantenerte Fresco, y es “la” gaseosa sabor lima-limón. Sprite es refrescante, transparente con una personalidad auténtica, honesta e irreverente. Es ideal para esos momentos en los que quieres saciar tu sed y buscas una bebida con un sabor diferente, cuando estas solo, con amigos o familia, acompañar tus comidas y refrescar la rutina de todos los días. Y esta disponible sus versiones con y sin azúcar.",https://www.carrefour.com.ar/gaseosa-sprite-sin-azucar-lima-limon-225-l/p,https://carrefourar.vtexassets.com/arquivos/ids/275193/7790895064166_E01.jpg?v=1771453625,302738,4201,629.0,629.0
