producto|marca|descripcion|rubro|url_producto|mpn|sku|precio_bajo|precio_alto
Fideos tirabuzón Molto 500 g.|Molto||Almacen|https://www.carrefour.com.ar/fideos-tirabuzon-molto-500-g/p|661392|16072|206.5|206.5
Risotto Gallo champignones 240 g.|Gallo||Almacen|https://www.carrefour.com.ar/risotto-gallo-champignones-240-g/p|658280|44370|532.0|532.0
Premezcla para bizcochuelo Exquisita vainilla especial 540 g.|Exquisita||Almacen|https://www.carrefour.com.ar/premezcla-para-bizcochuelo-exquisita-vainilla-especial-540-g/p|532096|10351|453.0|453.0
Arroz parboil selecto Molinos Ala 1 kg.|Molinos Ala||Almacen|https://www.carrefour.com.ar/arroz-parboil-selecto-molinos-ala-1-kg/p|680339|52878|297.37|297.37
Porotos secos remojados Carrefour 340 g.|Carrefour||Almacen|https://www.carrefour.com.ar/porotos-secos-remojados-carrefour-340-g/p|623149|17410|239.0|239.0
Porotos secos remojados Inalpa lata 300 g.|Inalpa||Almacen|https://www.carrefour.com.ar/porotos-secos-remojados-inalpa-lata-300-g-695921/p|695921|88611|117.95|117.95
Salsa golf Dánica doy pack 220 g.|Dánica||Almacen|https://www.carrefour.com.ar/salsa-golf-danica-doy-pack-220-g/p|679233|49646|185.0|185.0
Palitos salados Pehuamar bolsa 190 g.|Pehuamar||Almacen|https://www.carrefour.com.ar/palitos-salados-pehuamar-bolsa-190-g/p|671356|29732|249.0|249.0
Adobo para pizza 50 g.|Genérico||Almacen|https://www.carrefour.com.ar/adobo-para-pizza-50-g/p|402703|14215|196.1|196.1
Fideos tirabuzones Matarazzo sin TACC 500 g.|Matarazzo|Si creés que podés ser celíaco/a, consultá a tu médico/a. Si tu diagnóstico es la celiaquía, llevá una dieta libre de gluten.|Almacen|https://www.carrefour.com.ar/fideos-tirabuzones-matarazzo-sin-tacc-500-g/p|636994|14803|421.0|421.0
Puré de tomate Molto 340 g.|Genérico||Almacen|https://www.carrefour.com.ar/pure-de-tomate-molto-340-g-712620/p|712620|118040|152.97|152.97
Caldo de gallina Knorr en cubos 12 uni|Knorr||Almacen|https://www.carrefour.com.ar/caldo-de-gallina-knorr-en-cubos-12-uni-715281/p|715281|122351|240.0|240.0
Palitos Krachitos salados 110 g.|Krachitos||Almacen|https://www.carrefour.com.ar/palitos-krachitos-salados-110-g-717257/p|717257|131251|208.0|208.0
Fideos tirabuzones Terrabusi 3 vegetales 500 g.|Terrabusi||Almacen|https://www.carrefour.com.ar/fideos-tirabuzones-terrabusi-3-vegetales-500-g/p|629878|20357|246.38|246.38
Harina de trigo 0000 Favorita 1 kg.|Favorita||Almacen|https://www.carrefour.com.ar/harina-de-trigo-0000-favorita-1-kg-556079/p|556079|19270|226.62|226.62
Arvejas y choclo secos remojados Inalpa 300 g.|Inalpa||Almacen|https://www.carrefour.com.ar/arvejas-y-choclo-secos-remojados-inalpa-300-g-695923/p|695923|88584|191.1|191.1
Maní pelado tostado sin sal Croppers 340 g.|Croppers||Almacen|https://www.carrefour.com.ar/mani-pelado-tostado-sin-sal-croppers-340-g/p|672796|36252|431.0|431.0
Lasagna fácil Matarazzo 250 g.|Matarazzo||Almacen|https://www.carrefour.com.ar/lasagna-facil-matarazzo-250-g/p|528740|23435|318.0|318.0
Aritos de arroz Dos Hermanos crema y cebolla 80 g.|Dos Hermanos||Almacen|https://www.carrefour.com.ar/aritos-de-arroz-dos-hermanos-crema-y-cebolla-80-g/p|596685|6211|226.5|226.5
Maní pelado salado Croppers bolsa 100 g.|Croppers||Almacen|https://www.carrefour.com.ar/mani-pelado-salado-croppers-bolsa-100-g/p|677453|43484|169.5|169.5
Caldo de carne Knorr en cubos 12 uni|Knorr||Almacen|https://www.carrefour.com.ar/caldo-de-carne-knorr-en-cubos-12-uni-715282/p|715282|122383|234.75|234.75
Nachos restaurant style Macritas bolsa 200 g.|Macritas||Almacen|https://www.carrefour.com.ar/nachos-restaurant-style-macritas-bolsa-200-g/p|682157|56915|596.0|596.0
Aceto balsámico Cocinero tipo reducción 500 cc.|Cocinero||Almacen|https://www.carrefour.com.ar/aceto-balsamico-cocinero-tipo-reduccion-500-cc/p|646032|41159|1010.0|1010.0
Arroz listo Gallo verdeo 240 g.|Gallo||Almacen|https://www.carrefour.com.ar/arroz-listo-gallo-verdeo-240-g-30294/p|660188|22875|361.0|361.0
Choclo grano entero sin sal inalpa vida 300 g.|Inalpa||Almacen|https://www.carrefour.com.ar/choclo-grano-entero-sin-sal-inalpa-vida-300-g-699034/p|699034|93804|296.9|296.9
Saborizador Alicante panceta hierba sobre x 4 uni|Alicante||Almacen|https://www.carrefour.com.ar/saborizador-alicante-panceta-hierba-sobre-x-4-uni/p|685099|73324|212.0|212.0
Sal gruesa Celusal paquete 1 kg.|Celusal||Almacen|https://www.carrefour.com.ar/sal-gruesa-celusal-paquete-1-kg/p|77602|3583|268.0|268.0
Mayonesa Mayoliva aceite de oliva 250 cc.|Mayoliva||Almacen|https://www.carrefour.com.ar/mayonesa-mayoliva-aceite-de-oliva-250-cc-4284/p|304996|4284|294.0|294.0
Papas fritas Lays clásicas bolsa 145 g.|Lays||Almacen|https://www.carrefour.com.ar/papas-fritas-lays-clasicas-bolsa-145-g/p|674650|40710|649.0|649.0
Fideos spaghetti Matarazzo 500 g. sin TACC|Matarazzo|Si creés que podés ser celíaco/a, consultá a tu médico/a. Si tu diagnóstico es la celiaquía, llevá una dieta libre de gluten.|Almacen|https://www.carrefour.com.ar/fideos-spaghetti-matarazzo-500-g-sin-tacc/p|633657|12663|416.0|416.0
Coco rallado Alicante sobre 50 g.|Alicante||Almacen|https://www.carrefour.com.ar/coco-rallado-alicante-sobre-50-g-690055/p|690055|83652|185.31|185.31
Salsa lista portuguesa Knorr doy pack 340 g.|Knorr||Almacen|https://www.carrefour.com.ar/salsa-lista-portuguesa-knorr-doy-pack-340-g/p|670229|27825|231.5|231.5
Caldo de gallina Knorr balance 12 uni|Knorr||Almacen|https://www.carrefour.com.ar/caldo-de-gallina-knorr-balance-12-uni-715283/p|715283|122385|221.62|221.62
Aceite de manteca anti adherente Cocinero fritolim 120 g.|Cocinero||Almacen|https://www.carrefour.com.ar/aceite-de-manteca-anti-adherente-cocinero-fritolim-120-g/p|568663|24179|397.6|397.6
Harina de trigo Caserita para pizzas 1 kg.|Caserita||Almacen|https://www.carrefour.com.ar/harina-de-trigo-caserita-para-pizzas-1-kg-136659/p|136659|78175|236.0|236.0
Gelatina durazno light Exquisita 25 g.|Exquisita||Almacen|https://www.carrefour.com.ar/gelatina-durazno-light-exquisita-25-g/p|673425|39665|153.62|153.62
Leche condensada Nestlé tetra 395 g.|Nestlé||Almacen|https://www.carrefour.com.ar/leche-condensada-nestle-tetra-395-g-710592/p|710592|114802|702.0|702.0
Esencia de vainilla Pergola 100 cc. Sin TACC|Pergola|Si creés que podés ser celíaco/a, consultá a tu médico/a. Si tu diagnóstico es la celiaquía, llevá una dieta libre de gluten.|Almacen|https://www.carrefour.com.ar/esencia-de-vainilla-pergola-100-cc-sin-tacc/p|649802|12085|139.5|139.5
Jardinera Inalpa hortalizas y legumbres lata 300 g.|Inalpa||Almacen|https://www.carrefour.com.ar/jardinera-inalpa-hortalizas-y-legumbres-lata-300-g-695917/p|695917|88583|175.9|175.9
Sopa light Knorr quick sabor zapallo balance 5 uni|Knorr||Almacen|https://www.carrefour.com.ar/sopa-light-knorr-quick-sabor-zapallo-balance-5-uni-715286/p|715286|122369|281.25|281.25
Kétchup Dánica doy pack 220 g.|Dánica||Almacen|https://www.carrefour.com.ar/ketchup-danica-doy-pack-220-g/p|679234|49617|202.0|202.0
Premezcla para brownies Exquisita 425 g.|Exquisita||Almacen|https://www.carrefour.com.ar/premezcla-para-brownies-exquisita-425-g/p|549673|4948|557.03|557.03
Capelletini tridicci fortificado Giacomo 500 g.|Giacomo||Almacen|https://www.carrefour.com.ar/capelletini-tridicci-fortificado-giacomo-500-g/p|683984|61478|786.0|786.0
Gelatina frutilla hibridizada Exquisita 40 g.|Exquisita||Almacen|https://www.carrefour.com.ar/gelatina-frutilla-hibridizada-exquisita-40-g/p|682158|56876|155.5|155.5
Garbanzos La Abadía bolsa 400 g.|La Abadía||Almacen|https://www.carrefour.com.ar/garbanzos-la-abadia-bolsa-400-g/p|676664|43069|320.0|320.0
Caballa al natural Carrefour lata 380 g.|Carrefour||Almacen|https://www.carrefour.com.ar/caballa-al-natural-carrefour-lata-380-g/p|559452|61680|667.37|667.37
Fideos mostachol Lucchetti 500 g.|Lucchetti||Almacen|https://www.carrefour.com.ar/fideos-mostachol-lucchetti-500-g-718794/p|718794|140449|268.5|268.5
Harina de trigo Blancaflor 0000 1 kg.|Blancaflor||Almacen|https://www.carrefour.com.ar/harina-de-trigo-blancaflor-0000-1-kg-31767/p|547760|23136|204.0|204.0
Sémola Vitina 500 g.|Vitina||Almacen|https://www.carrefour.com.ar/semola-vitina-500-g/p|584855|5584|441.15|441.15
Vinagre de alcohol Favinco sin tacc 500 cc.|Favinco||Almacen|https://www.carrefour.com.ar/vinagre-de-alcohol-favinco-sin-tacc-500-cc-703276/p|703276|98496|154.0|154.0
Maíz pisingallo Ramoneda 500 g.|Ramoneda||Almacen|https://www.carrefour.com.ar/maiz-pisingallo-ramoneda-500-g/p|672155|32217|202.3|202.3
Fideos cabello de ángel Matarazzo 500 g.|Matarazzo||Almacen|https://www.carrefour.com.ar/fideos-cabello-de-angel-matarazzo-500-g/p|582188|4982|403.0|403.0
Salsa lista Knorr pizza 200 g.|Knorr|La salsa lista Knorr Pizza está hecha con tomates seleccionados y sin conservantes. Se distingue por ser un alimento bajo en sodio. Contiene 200 gr de salsa a base de tomates naturales. Salsa lista para usar; solo necesitas calentar en olla o sartén y colocar en tus pizzas o pastas. Una vez abierto se recomienda conservar refrigerado y consumir en un máximo de 3 días. DE LA HUERTA A LA MESA CON KNORR - NUESTRA RECETA COMIENZA EN EL CAMPO Nuestra receta comienza con el cultivo en la tierra fértil, donde los vegetales son cultivados con dedicación agricultores responsables que respetan la tierra. - ARRANCA LA CARRERA Luego de meses de crecimiento y cuidado, recolectamos nuestras verduras en el pico máximo de madurez. Comienza entonces el proceso para asegurar el mejor sabor. - PRESERVANDO EL SABOR DE LOS VEGETALES Preservar el sabor de los vegetales es tan importante como la forma en que cultivamos nuestros vegetales. Es por eso que los deshidratamos, para mantener el sabor con el que fueron cosechados. - EL SABOR DE LA SUSTENTABILIDAD Acá es donde todo el trabajo toma forma. Nuestros chefs trabajan en conjunto con los agricultores para asegurar que la dedicación desde el cultivo haga una diferencia real en los productos Knorr y en las comidas que preparas en tu casa. Todo lo bueno de Knorr, en tus platos. #NaturalmenteDelicioso. Para más información visitá la página de Knorr: www.knorr.com, donde podrás encontrar más recetas y mayor información sobre nuestros productos y compromiso como marca.|Almacen|https://www.carrefour.com.ar/salsa-lista-knorr-pizza-200-g-682681/p|682681|59251|149.11|149.11
Fideos dedalitos Terrabusi 500 g.|Terrabusi||Almacen|https://www.carrefour.com.ar/fideos-dedalitos-terrabusi-500-g/p|532123|23924|175.5|175.5
Puré de tomate Salsati 520 g.|BC||Almacen|https://www.carrefour.com.ar/pure-de-tomate-salsati-520-g/p|369861|11054|243.0|243.0
Puré de papas y zapallo instantáneo Carrefour 100 g.|Carrefour|&lt;img src=&quot;https://contenidos.carrefour.com.ar/carrefourproductos/contenidocrf/Cenefas_pure_papas.jpg&quot; alt=&quot;Imagen Samsung&quot; style=&quot;width:100%; display:block; margin: 20px auto 20px&quot;/&gt;|Almacen|https://www.carrefour.com.ar/pure-de-papas-y-zapallo-instantaneo-carrefour-100-g/p|633589|6628|379.0|379.0
Caballa en aceite Carrefour lata 380 g.|Carrefour||Almacen|https://www.carrefour.com.ar/caballa-en-aceite-carrefour-lata-380-g/p|559451|71842|667.37|667.37
Puré de tomate Vigente 520 g.|Vigente||Almacen|https://www.carrefour.com.ar/pure-de-tomate-vigente-520-g/p|600444|52422|180.1|180.1
Jardinera de hortalizas Doña Pupa tetra 340 g.|Doña Pupa||Almacen|https://www.carrefour.com.ar/jardinera-de-hortalizas-dona-pupa-tetra-340-g/p|678749|47632|200.0|200.0
Tomate perita Carrefour cubeteados en lata 400 g.|Carrefour||Almacen|https://www.carrefour.com.ar/tomate-perita-carrefour-cubeteados-en-lata-400-g-705941/p|705941|102005|184.76|184.76
Salsa golf Natura 250 cc.|Natura||Almacen|https://www.carrefour.com.ar/salsa-golf-natura-250-cc/p|548320|4566|187.0|187.0
Bizcochuelo vainilla Mamá Cocina bolsa 540 g.|Mamá Cocina||Almacen|https://www.carrefour.com.ar/bizcochuelo-vainilla-mama-cocina-bolsa-540-g/p|683468|60118|346.08|346.08
Maní salado Pehuamar bolsa 85 g.|Pehuamar||Almacen|https://www.carrefour.com.ar/mani-salado-pehuamar-bolsa-85-g/p|676506|43376|272.67|272.67
Aceite de oliva extra virgen Lira pet 500 cc.|Lira||Almacen|https://www.carrefour.com.ar/aceite-de-oliva-extra-virgen-lira-pet-500-cc/p|682232|56873|1545.0|1545.0
Orégano La Parmesana 25 g.|La Parmesana||Almacen|https://www.carrefour.com.ar/oregano-la-parmesana-25-g/p|262573|4677|140.02|140.02
Mayonesa Hellmanns regular squeeze 320 g.|Genérico||Almacen|https://www.carrefour.com.ar/mayonesa-hellmanns-regular-squeeze-320-g-711917/p|711917|116740|289.23|289.23
Polenta Presto Pronta espinaca sin TACC 250 g.|Presto Pronta||Almacen|https://www.carrefour.com.ar/polenta-presto-pronta-espinaca-sin-tacc-250-g/p|646411|11790|196.5|196.5
Mayonesa Fiesta reducida calorias d dp 500 cc.|Fiesta||Almacen|https://www.carrefour.com.ar/mayonesa-fiesta-reducida-calorias-d-dp-500-cc-633094/p|633094|59515|278.0|278.0
Premezcla para bizcochuelo Exquisita chocolate especial 540 g.|Exquisita||Almacen|https://www.carrefour.com.ar/premezcla-para-bizcochuelo-exquisita-chocolate-especial-540-g/p|532095|8433|519.0|519.0
Atún al natural La Campagnola lomitos 170 g.|La Campagnola||Almacen|https://www.carrefour.com.ar/atun-al-natural-la-campagnola-lomitos-170-g-699550-699550/p|699550|95673|1025.0|1025.0
Salsa de soja La Parmesana 300 g.|La Parmesana||Almacen|https://www.carrefour.com.ar/salsa-de-soja-la-parmesana-300-g/p|262590|4431|223.8|223.8
Caldo Maggi® sabor carne 114 g.|Maggi|"Caldo Maggi - Sabor Carne. 

Cantidad de unidades: 12 caldos.

Los caldos MAGGI son la alternativa ideal para todas tus comidas. Incorpóralos en sopas, guisos, verduras, pastas, salsa, arroz y muchos otros platos para darle cuerpo y sabor a tus preparaciones. Logra platos más ricos, saludables y con un nivel muy bajo en sodio.
Proba nuestros caldos MAGGI en todas sus sabores y descubrí que no pueden faltar en tu cocina!"|Almacen|https://www.carrefour.com.ar/caldo-maggi-sabor-carne-114-g-692993/p|692993|85793|228.5|228.5
Puré de papas Mamá Cocina receta completa doypack 125 g.|Mamá Cocina||Almacen|https://www.carrefour.com.ar/pure-de-papas-mama-cocina-receta-completa-doypack-125-g-704283/p|704283|100505|244.5|244.5
Papas fritas Slices 150 g.|Slices||Almacen|https://www.carrefour.com.ar/papas-fritas-slices-150-g-692021/p|692021|84916|371.0|371.0
Laurel en hojas 25 g.|Genérico||Almacen|https://www.carrefour.com.ar/laurel-en-hojas-25-g/p|402719|10818|120.0|120.0
Salsa lista filetto Knorr doy pack 340 g.|Knorr||Almacen|https://www.carrefour.com.ar/salsa-lista-filetto-knorr-doy-pack-340-g/p|670225|27615|154.5|154.5
Harina de trigo Tassara tipo 0000 x 1 kg|Barlovento||Almacen|https://www.carrefour.com.ar/harina-de-trigo-tassara-tipo-0000-x-1-kg-697160/p|697160|91141|193.0|193.0
Gelatina frambueza hibridizada Exquisita 40 g.|Exquisita||Almacen|https://www.carrefour.com.ar/gelatina-frambueza-hibridizada-exquisita-40-g/p|682161|56902|158.0|158.0
Papas fritas Krachitos corte americano 270 g.|Krachitos||Almacen|https://www.carrefour.com.ar/papas-fritas-krachitos-corte-americano-270-g-717249/p|717249|131192|719.0|719.0
Sopa de vegetales Knorr con caracolitos 107.5 g.|Knorr|La sopa de vegetales Knorr con caracolitos, está hecha con vegetales deshidratados y sin conservantes. Esta sopa con fideos es la mejor opción para tus comidas en familia porque es rica, reconfortante y saludable. Preparar nuestra sopa deshidratada es muy fácil. Solo disolvés el contenido del sobre en 1,25 litros de agua fría (5 tazas aprox.), calentás a fuego moderado, revolviendo hasta que hierva. Luego dejás cocinando 8 minutos a fuego lento y... ¡Listo! Los ingredientes de la sopa de vegetales con Caracolitos son: zapallo, cebolla, tomate. En Knorr creemos que ingredientes de calidad traen los mejores sabores. Por eso establecemos el Compromiso Sustentable Knorr con nuestros agricultores. Nos permite asegurarnos de que nuestros cultivos reciban todos los cuidados necesarios, ofreciendo ingredientes sabrosos y cultivados sustentablemente para toda tu familia. Los beneficios de una agricultura sustentable están relacionados con el uso racional de los recursos naturales y su impacto en el medio ambiente. Esto significa una gran ventaja para la vida de las personas en general y el de nuestros agricultores en particular, cada vez que su actividad se desarrolla en relación directa con estos recursos tan preciados. Conocé nuestros sabores de sopa deshidratada Knorr: Sopa Knorr de Pollo con fideos, Sopa Knorr de Verduras con fideos letras, Sopa Knorr de Verduras, Sopa Knorr de pollo con cabello de ángel, Sopa Knorr de Verduras con dedalitos integrales y... ¡Muchas más! Buscalas en www.knorr.com|Almacen|https://www.carrefour.com.ar/sopa-de-vegetales-knorr-con-caracolitos-1075-g-695105/p|695105|88256|233.25|233.25
Jugo Carrefour de limón pet 500 cc.|Carrefour||Almacen|https://www.carrefour.com.ar/jugo-carrefour-de-limon-pet-500-cc-694860/p|694860|87232|229.0|229.0
Mostaza Heinz 368 g.|Heinz||Almacen|https://www.carrefour.com.ar/mostaza-heinz-368-g/p|636083|15038|285.0|285.0
Saborizador crema verdeo Alicante sobres 4 uni|Alicante||Almacen|https://www.carrefour.com.ar/saborizador-crema-verdeo-alicante-sobres-4-uni/p|683976|61513|207.0|207.0
Condimento sabor al horno knorr cebolla y ajo 21 g|Knorr|Condimento Sabor al horno Knorr Cebolla y Ajo es la mejor forma de darle sabor a tus comidas. Ideal para personas que buscan practicidad y eficacia a la hora de cocinar, Knorr les brinda todo el sabor en un producto que es fácil de usar y que le da la diferencia a tus comidas. Platos jugosos y dorados sin ensuciar tu horno. En Knorr creemos que ingredientes de calidad traen los mejores sabores. Por eso estamos estableciendo el Compromiso Sustentable Knorr con nuestros agricultores, para asegurarnos que nuestros cultivos reciban todos los cuidados necesarios, ofreciendo ingredientes sabrosos y cultivados sustentablemente para toda tu familia. En Knorr se promueve una alimentación rica y variada que estimule mejores hábitos a la hora de cocinar y comer, que impacte positivamente en el bienestar de las personas y contribuya a un futuro más sostenible. ¡Comé más variado y rico con Knorr! MODO DE PREPARACIÓN 1- Siempre colocar las bolsas para el horno sobre una fuente. Luego, Agregar la carne y los saborizantes Knorr. 2- Mezclar, la carne con el condimento y cerrar la bolsa con el precinto. 3- Precalentar horno a temperatura media y hornear por 60 minutos o hasta que esté dorado. Retirar del horno y cortar la bolsa teniendo cuidado con el vapor. Disfruta una deliciosa carne al horno. 4- Para más dorado, cortá la bolsa a los 50 minutos y dejar por 10 minutos más. Si preferís, también podes mezclar el saborizante con el tipo de carne aparte, colocarlo en la bolsa, cerrar y llevar al horno.|Almacen|https://www.carrefour.com.ar/condimento-sabor-al-horno-knorr-cebolla-y-ajo-21-g-682685/p|682685|59211|158.62|158.62
Pimienta negra en grano 50 g.|Genérico||Almacen|https://www.carrefour.com.ar/pimienta-negra-en-grano-50-g/p|402728|9744|320.0|320.0
Puré de papas instantáneo Carrefour finas hierbas 100 g.|Carrefour|&lt;img src=&quot;https://contenidos.carrefour.com.ar/carrefourproductos/contenidocrf/Cenefas_pure_papas.jpg&quot; alt=&quot;Imagen Samsung&quot; style=&quot;width:100%; display:block; margin: 20px auto 20px&quot;/&gt;|Almacen|https://www.carrefour.com.ar/pure-de-papas-instantaneo-carrefour-finas-hierbas-100-g/p|633587|6367|379.0|379.0
Fideos tirabuzones La Campagnola 500 g.|La Campagnola||Almacen|https://www.carrefour.com.ar/fideos-tirabuzones-la-campagnola-500-g/p|675047|40933|233.0|233.0
Jardinera Inalpa de verduras sin sal vida 300 g.|Inalpa||Almacen|https://www.carrefour.com.ar/jardinera-inalpa-de-verduras-sin-sal-vida-300-g-695929/p|695929|88587|191.1|191.1
Fideos coditos Lucchetti 3 minutos 500 g.|Lucchetti||Almacen|https://www.carrefour.com.ar/fideos-coditos-lucchetti-3-minutos-500-g-621876/p|621876|21760|212.0|212.0
Aceitunas verdes Nucete premium 360 g.|Nucete||Almacen|https://www.carrefour.com.ar/aceitunas-verdes-nucete-premium-360-g/p|481058|3391|506.0|506.0
Garbanzos 500 g|Genérico||Almacen|https://www.carrefour.com.ar/garbanzos-500-g/p|496088|9804|350.0|350.0
Atún en aceite vegetal lomitos Carrefour pack 80 g. x 3 uni|Carrefour|&lt;img src=&quot;https://contenidos.carrefour.com.ar/carrefourproductos/contenidocrf/Cenefas_atun.jpg&quot; alt=&quot;Imagen Samsung&quot; style=&quot;width:100%; display:block; margin: 20px auto 20px&quot;/&gt;|Almacen|https://www.carrefour.com.ar/atun-en-aceite-vegetal-lomitos-carrefour-pack-80-g-x-3-uni/p|481073|15981|617.0|617.0
Capelletini carne fortificado Giacomo bolsa 500 g.|Giacomo||Almacen|https://www.carrefour.com.ar/capelletini-carne-fortificado-giacomo-bolsa-500-g/p|683981|61511|865.0|865.0
Aceite de oliva anti adherente Cocinero fritolim 120 g.|Cocinero||Almacen|https://www.carrefour.com.ar/aceite-de-oliva-anti-adherente-cocinero-fritolim-120-g/p|568665|71642|516.8|516.8
Capelletini verdura fortificado Giacomo 500 g.|Giacomo||Almacen|https://www.carrefour.com.ar/capelletini-verdura-fortificado-giacomo-500-g/p|683983|61477|814.0|814.0
Vinagre de alcohol Favinco pet 1 l.|Favinco||Almacen|https://www.carrefour.com.ar/vinagre-de-alcohol-favinco-pet-1-l-691846/p|691846|84895|217.0|217.0
Porotos colorados Inalpa secos remojados 300 g.|Inalpa||Almacen|https://www.carrefour.com.ar/porotos-colorados-inalpa-secos-remojados-300-g-695922/p|695922|88572|184.3|184.3
