fecha_relevamiento|producto|marca|rubro|url_producto|mpn|sku|precio_bajo|precio_alto
20230527-190544|Nachos restaurant style Macritas bolsa 200 g.|Macritas|Almacen|https://www.carrefour.com.ar/nachos-restaurant-style-macritas-bolsa-200-g/p|682157|56915|596.0|596.0
20230527-190544|Aceto balsámico Cocinero tipo reducción 500 cc.|Cocinero|Almacen|https://www.carrefour.com.ar/aceto-balsamico-cocinero-tipo-reduccion-500-cc/p|646032|41159|1010.0|1010.0
20230527-190544|Arroz listo Gallo verdeo 240 g.|Gallo|Almacen|https://www.carrefour.com.ar/arroz-listo-gallo-verdeo-240-g-30294/p|660188|22875|361.0|361.0
20230527-190544|Choclo grano entero sin sal inalpa vida 300 g.|Inalpa|Almacen|https://www.carrefour.com.ar/choclo-grano-entero-sin-sal-inalpa-vida-300-g-699034/p|699034|93804|296.9|296.9
20230527-190544|Saborizador Alicante panceta hierba sobre x 4 uni|Alicante|Almacen|https://www.carrefour.com.ar/saborizador-alicante-panceta-hierba-sobre-x-4-uni/p|685099|73324|212.0|212.0
20230527-190544|Sal gruesa Celusal paquete 1 kg.|Celusal|Almacen|https://www.carrefour.com.ar/sal-gruesa-celusal-paquete-1-kg/p|77602|3583|268.0|268.0
20230527-190544|Mayonesa Mayoliva aceite de oliva 250 cc.|Mayoliva|Almacen|https://www.carrefour.com.ar/mayonesa-mayoliva-aceite-de-oliva-250-cc-4284/p|304996|4284|294.0|294.0
20230527-190544|Papas fritas Lays clásicas bolsa 145 g.|Lays|Almacen|https://www.carrefour.com.ar/papas-fritas-lays-clasicas-bolsa-145-g/p|674650|40710|649.0|649.0
20230527-190544|Fideos spaghetti Matarazzo 500 g. sin TACC|Matarazzo|Almacen|https://www.carrefour.com.ar/fideos-spaghetti-matarazzo-500-g-sin-tacc/p|633657|12663|416.0|416.0
20230527-190544|Coco rallado Alicante sobre 50 g.|Alicante|Almacen|https://www.carrefour.com.ar/coco-rallado-alicante-sobre-50-g-690055/p|690055|83652|185.31|185.31
20230527-190544|Salsa lista portuguesa Knorr doy pack 340 g.|Knorr|Almacen|https://www.carrefour.com.ar/salsa-lista-portuguesa-knorr-doy-pack-340-g/p|670229|27825|231.5|231.5
20230527-190544|Caldo de gallina Knorr balance 12 uni|Knorr|Almacen|https://www.carrefour.com.ar/caldo-de-gallina-knorr-balance-12-uni-715283/p|715283|122385|221.62|221.62
20230527-190544|Aceite de manteca anti adherente Cocinero fritolim 120 g.|Cocinero|Almacen|https://www.carrefour.com.ar/aceite-de-manteca-anti-adherente-cocinero-fritolim-120-g/p|568663|24179|397.6|397.6
20230527-190544|Harina de trigo Caserita para pizzas 1 kg.|Caserita|Almacen|https://www.carrefour.com.ar/harina-de-trigo-caserita-para-pizzas-1-kg-136659/p|136659|78175|236.0|236.0
20230527-190544|Gelatina durazno light Exquisita 25 g.|Exquisita|Almacen|https://www.carrefour.com.ar/gelatina-durazno-light-exquisita-25-g/p|673425|39665|153.62|153.62
20230527-190544|Leche condensada Nestlé tetra 395 g.|Nestlé|Almacen|https://www.carrefour.com.ar/leche-condensada-nestle-tetra-395-g-710592/p|710592|114802|702.0|702.0
20230527-190544|Esencia de vainilla Pergola 100 cc. Sin TACC|Pergola|Almacen|https://www.carrefour.com.ar/esencia-de-vainilla-pergola-100-cc-sin-tacc/p|649802|12085|139.5|139.5
20230527-190544|Jardinera Inalpa hortalizas y legumbres lata 300 g.|Inalpa|Almacen|https://www.carrefour.com.ar/jardinera-inalpa-hortalizas-y-legumbres-lata-300-g-695917/p|695917|88583|175.9|175.9
20230527-190544|Sopa light Knorr quick sabor zapallo balance 5 uni|Knorr|Almacen|https://www.carrefour.com.ar/sopa-light-knorr-quick-sabor-zapallo-balance-5-uni-715286/p|715286|122369|281.25|281.25
20230527-190544|Kétchup Dánica doy pack 220 g.|Dánica|Almacen|https://www.carrefour.com.ar/ketchup-danica-doy-pack-220-g/p|679234|49617|202.0|202.0
20230527-190544|Premezcla para brownies Exquisita 425 g.|Exquisita|Almacen|https://www.carrefour.com.ar/premezcla-para-brownies-exquisita-425-g/p|549673|4948|557.03|557.03
20230527-190544|Capelletini tridicci fortificado Giacomo 500 g.|Giacomo|Almacen|https://www.carrefour.com.ar/capelletini-tridicci-fortificado-giacomo-500-g/p|683984|61478|786.0|786.0
20230527-190544|Gelatina frutilla hibridizada Exquisita 40 g.|Exquisita|Almacen|https://www.carrefour.com.ar/gelatina-frutilla-hibridizada-exquisita-40-g/p|682158|56876|155.5|155.5
20230527-190544|Garbanzos La Abadía bolsa 400 g.|La Abadía|Almacen|https://www.carrefour.com.ar/garbanzos-la-abadia-bolsa-400-g/p|676664|43069|320.0|320.0
20230527-190544|Caballa al natural Carrefour lata 380 g.|Carrefour|Almacen|https://www.carrefour.com.ar/caballa-al-natural-carrefour-lata-380-g/p|559452|61680|667.37|667.37
20230527-190544|Fideos mostachol Lucchetti 500 g.|Lucchetti|Almacen|https://www.carrefour.com.ar/fideos-mostachol-lucchetti-500-g-718794/p|718794|140449|268.5|268.5
20230527-190544|Harina de trigo Blancaflor 0000 1 kg.|Blancaflor|Almacen|https://www.carrefour.com.ar/harina-de-trigo-blancaflor-0000-1-kg-31767/p|547760|23136|204.0|204.0
20230527-190544|Sémola Vitina 500 g.|Vitina|Almacen|https://www.carrefour.com.ar/semola-vitina-500-g/p|584855|5584|441.15|441.15
20230527-190544|Vinagre de alcohol Favinco sin tacc 500 cc.|Favinco|Almacen|https://www.carrefour.com.ar/vinagre-de-alcohol-favinco-sin-tacc-500-cc-703276/p|703276|98496|154.0|154.0
20230527-190544|Maíz pisingallo Ramoneda 500 g.|Ramoneda|Almacen|https://www.carrefour.com.ar/maiz-pisingallo-ramoneda-500-g/p|672155|32217|202.3|202.3
20230527-190544|Fideos cabello de ángel Matarazzo 500 g.|Matarazzo|Almacen|https://www.carrefour.com.ar/fideos-cabello-de-angel-matarazzo-500-g/p|582188|4982|403.0|403.0
20230527-190544|Salsa lista Knorr pizza 200 g.|Knorr|Almacen|https://www.carrefour.com.ar/salsa-lista-knorr-pizza-200-g-682681/p|682681|59251|149.11|149.11
20230527-190544|Fideos dedalitos Terrabusi 500 g.|Terrabusi|Almacen|https://www.carrefour.com.ar/fideos-dedalitos-terrabusi-500-g/p|532123|23924|175.5|175.5
20230527-190544|Puré de tomate Salsati 520 g.|BC|Almacen|https://www.carrefour.com.ar/pure-de-tomate-salsati-520-g/p|369861|11054|243.0|243.0
20230527-190544|Puré de papas y zapallo instantáneo Carrefour 100 g.|Carrefour|Almacen|https://www.carrefour.com.ar/pure-de-papas-y-zapallo-instantaneo-carrefour-100-g/p|633589|6628|379.0|379.0
20230527-190544|Caballa en aceite Carrefour lata 380 g.|Carrefour|Almacen|https://www.carrefour.com.ar/caballa-en-aceite-carrefour-lata-380-g/p|559451|71842|667.37|667.37
20230527-190544|Puré de tomate Vigente 520 g.|Vigente|Almacen|https://www.carrefour.com.ar/pure-de-tomate-vigente-520-g/p|600444|52422|180.1|180.1
20230527-190544|Jardinera de hortalizas Doña Pupa tetra 340 g.|Doña Pupa|Almacen|https://www.carrefour.com.ar/jardinera-de-hortalizas-dona-pupa-tetra-340-g/p|678749|47632|200.0|200.0
20230527-190544|Tomate perita Carrefour cubeteados en lata 400 g.|Carrefour|Almacen|https://www.carrefour.com.ar/tomate-perita-carrefour-cubeteados-en-lata-400-g-705941/p|705941|102005|184.76|184.76
20230527-190544|Salsa golf Natura 250 cc.|Natura|Almacen|https://www.carrefour.com.ar/salsa-golf-natura-250-cc/p|548320|4566|187.0|187.0
20230527-190544|Bizcochuelo vainilla Mamá Cocina bolsa 540 g.|Mamá Cocina|Almacen|https://www.carrefour.com.ar/bizcochuelo-vainilla-mama-cocina-bolsa-540-g/p|683468|60118|346.08|346.08
20230527-190544|Maní salado Pehuamar bolsa 85 g.|Pehuamar|Almacen|https://www.carrefour.com.ar/mani-salado-pehuamar-bolsa-85-g/p|676506|43376|272.67|272.67
20230527-190544|Aceite de oliva extra virgen Lira pet 500 cc.|Lira|Almacen|https://www.carrefour.com.ar/aceite-de-oliva-extra-virgen-lira-pet-500-cc/p|682232|56873|1545.0|1545.0
20230527-190544|Orégano La Parmesana 25 g.|La Parmesana|Almacen|https://www.carrefour.com.ar/oregano-la-parmesana-25-g/p|262573|4677|140.02|140.02
20230527-190544|Mayonesa Hellmanns regular squeeze 320 g.|Genérico|Almacen|https://www.carrefour.com.ar/mayonesa-hellmanns-regular-squeeze-320-g-711917/p|711917|116740|289.23|289.23
20230527-190544|Polenta Presto Pronta espinaca sin TACC 250 g.|Presto Pronta|Almacen|https://www.carrefour.com.ar/polenta-presto-pronta-espinaca-sin-tacc-250-g/p|646411|11790|196.5|196.5
20230527-190544|Mayonesa Fiesta reducida calorias d dp 500 cc.|Fiesta|Almacen|https://www.carrefour.com.ar/mayonesa-fiesta-reducida-calorias-d-dp-500-cc-633094/p|633094|59515|278.0|278.0
20230527-190544|Premezcla para bizcochuelo Exquisita chocolate especial 540 g.|Exquisita|Almacen|https://www.carrefour.com.ar/premezcla-para-bizcochuelo-exquisita-chocolate-especial-540-g/p|532095|8433|519.0|519.0
20230527-190544|Atún al natural La Campagnola lomitos 170 g.|La Campagnola|Almacen|https://www.carrefour.com.ar/atun-al-natural-la-campagnola-lomitos-170-g-699550-699550/p|699550|95673|1025.0|1025.0
20230527-190544|Salsa de soja La Parmesana 300 g.|La Parmesana|Almacen|https://www.carrefour.com.ar/salsa-de-soja-la-parmesana-300-g/p|262590|4431|223.8|223.8
20230527-190544|Caldo Maggi® sabor carne 114 g.|Maggi|Almacen|https://www.carrefour.com.ar/caldo-maggi-sabor-carne-114-g-692993/p|692993|85793|228.5|228.5
20230527-190544|Puré de papas Mamá Cocina receta completa doypack 125 g.|Mamá Cocina|Almacen|https://www.carrefour.com.ar/pure-de-papas-mama-cocina-receta-completa-doypack-125-g-704283/p|704283|100505|244.5|244.5
20230527-190544|Papas fritas Slices 150 g.|Slices|Almacen|https://www.carrefour.com.ar/papas-fritas-slices-150-g-692021/p|692021|84916|371.0|371.0
20230527-190544|Laurel en hojas 25 g.|Genérico|Almacen|https://www.carrefour.com.ar/laurel-en-hojas-25-g/p|402719|10818|120.0|120.0
20230527-190544|Salsa lista filetto Knorr doy pack 340 g.|Knorr|Almacen|https://www.carrefour.com.ar/salsa-lista-filetto-knorr-doy-pack-340-g/p|670225|27615|154.5|154.5
20230527-190544|Harina de trigo Tassara tipo 0000 x 1 kg|Barlovento|Almacen|https://www.carrefour.com.ar/harina-de-trigo-tassara-tipo-0000-x-1-kg-697160/p|697160|91141|193.0|193.0
20230527-190544|Gelatina frambueza hibridizada Exquisita 40 g.|Exquisita|Almacen|https://www.carrefour.com.ar/gelatina-frambueza-hibridizada-exquisita-40-g/p|682161|56902|158.0|158.0
20230527-190544|Papas fritas Krachitos corte americano 270 g.|Krachitos|Almacen|https://www.carrefour.com.ar/papas-fritas-krachitos-corte-americano-270-g-717249/p|717249|131192|719.0|719.0
20230527-190544|Sopa de vegetales Knorr con caracolitos 107.5 g.|Knorr|Almacen|https://www.carrefour.com.ar/sopa-de-vegetales-knorr-con-caracolitos-1075-g-695105/p|695105|88256|233.25|233.25
20230527-190544|Jugo Carrefour de limón pet 500 cc.|Carrefour|Almacen|https://www.carrefour.com.ar/jugo-carrefour-de-limon-pet-500-cc-694860/p|694860|87232|229.0|229.0
20230527-190544|Mostaza Heinz 368 g.|Heinz|Almacen|https://www.carrefour.com.ar/mostaza-heinz-368-g/p|636083|15038|285.0|285.0
20230527-190544|Saborizador crema verdeo Alicante sobres 4 uni|Alicante|Almacen|https://www.carrefour.com.ar/saborizador-crema-verdeo-alicante-sobres-4-uni/p|683976|61513|207.0|207.0
20230527-190544|Condimento sabor al horno knorr cebolla y ajo 21 g|Knorr|Almacen|https://www.carrefour.com.ar/condimento-sabor-al-horno-knorr-cebolla-y-ajo-21-g-682685/p|682685|59211|158.62|158.62
20230527-190544|Pimienta negra en grano 50 g.|Genérico|Almacen|https://www.carrefour.com.ar/pimienta-negra-en-grano-50-g/p|402728|9744|320.0|320.0
20230527-190544|Puré de papas instantáneo Carrefour finas hierbas 100 g.|Carrefour|Almacen|https://www.carrefour.com.ar/pure-de-papas-instantaneo-carrefour-finas-hierbas-100-g/p|633587|6367|379.0|379.0
20230527-190544|Fideos tirabuzones La Campagnola 500 g.|La Campagnola|Almacen|https://www.carrefour.com.ar/fideos-tirabuzones-la-campagnola-500-g/p|675047|40933|233.0|233.0
20230527-190544|Jardinera Inalpa de verduras sin sal vida 300 g.|Inalpa|Almacen|https://www.carrefour.com.ar/jardinera-inalpa-de-verduras-sin-sal-vida-300-g-695929/p|695929|88587|191.1|191.1
20230527-190544|Fideos coditos Lucchetti 3 minutos 500 g.|Lucchetti|Almacen|https://www.carrefour.com.ar/fideos-coditos-lucchetti-3-minutos-500-g-621876/p|621876|21760|212.0|212.0
20230527-190544|Aceitunas verdes Nucete premium 360 g.|Nucete|Almacen|https://www.carrefour.com.ar/aceitunas-verdes-nucete-premium-360-g/p|481058|3391|506.0|506.0
20230527-190544|Garbanzos 500 g|Genérico|Almacen|https://www.carrefour.com.ar/garbanzos-500-g/p|496088|9804|350.0|350.0
20230527-190544|Atún en aceite vegetal lomitos Carrefour pack 80 g. x 3 uni|Carrefour|Almacen|https://www.carrefour.com.ar/atun-en-aceite-vegetal-lomitos-carrefour-pack-80-g-x-3-uni/p|481073|15981|617.0|617.0
20230527-190544|Capelletini carne fortificado Giacomo bolsa 500 g.|Giacomo|Almacen|https://www.carrefour.com.ar/capelletini-carne-fortificado-giacomo-bolsa-500-g/p|683981|61511|865.0|865.0
20230527-190544|Aceite de oliva anti adherente Cocinero fritolim 120 g.|Cocinero|Almacen|https://www.carrefour.com.ar/aceite-de-oliva-anti-adherente-cocinero-fritolim-120-g/p|568665|71642|516.8|516.8
20230527-190544|Capelletini verdura fortificado Giacomo 500 g.|Giacomo|Almacen|https://www.carrefour.com.ar/capelletini-verdura-fortificado-giacomo-500-g/p|683983|61477|814.0|814.0
20230527-190544|Vinagre de alcohol Favinco pet 1 l.|Favinco|Almacen|https://www.carrefour.com.ar/vinagre-de-alcohol-favinco-pet-1-l-691846/p|691846|84895|217.0|217.0
20230527-190544|Porotos colorados Inalpa secos remojados 300 g.|Inalpa|Almacen|https://www.carrefour.com.ar/porotos-colorados-inalpa-secos-remojados-300-g-695922/p|695922|88572|184.3|184.3
20230527-190544|Saborizador 4 quesos Alicante sobre x 4 uni|Alicante|Almacen|https://www.carrefour.com.ar/saborizador-4-quesos-alicante-sobre-x-4-uni/p|683975|61548|207.0|207.0
20230527-190544|Papas fritas Slices pay 140 g.|Slices|Almacen|https://www.carrefour.com.ar/papas-fritas-slices-pay-140-g-701816/p|701816|97637|315.0|315.0
20230527-190544|Sopa de vegetales Knorr con letras 107.5 g.|Knorr|Almacen|https://www.carrefour.com.ar/sopa-de-vegetales-knorr-con-letras-1075-g-695107/p|695107|88149|219.75|219.75
20230527-190544|Polvo para hornear La Parmesana sobre 50 g.|La Parmesana|Almacen|https://www.carrefour.com.ar/polvo-para-hornear-la-parmesana-sobre-50-g/p|406993|21569|124.8|124.8
20230527-190544|Jardinera de horaliza y legumbres Carrefour 300 g.|Carrefour|Almacen|https://www.carrefour.com.ar/jardinera-de-horaliza-y-legumbres-carrefour-300-g-696086/p|696086|89162|159.36|159.36
20230527-190544|Puré de tomate Doña Pupa tetra 520 g.|Doña Pupa|Almacen|https://www.carrefour.com.ar/pure-de-tomate-dona-pupa-tetra-520-g/p|678744|47661|191.2|191.2
20230527-190544|Mayonesa Hellmann&apos;s regular doy pack 237 g.|Hellmanns|Almacen|https://www.carrefour.com.ar/mayonesa-hellmann-s-regular-doy-pack-237-g-694754/p|694754|87801|223.0|223.0
20230527-190544|Fideos fettuccini Matarazzo nido 500 g.|Matarazzo|Almacen|https://www.carrefour.com.ar/fideos-fettuccini-matarazzo-nido-500-g/p|568969|4042|417.0|417.0
20230527-190544|Pimienta negra Alicante en grano sobre 25 g.|Alicante|Almacen|https://www.carrefour.com.ar/pimienta-negra-alicante-en-grano-sobre-25-g/p|686565|78087|152.5|152.5
20230527-190544|Atún en aceite lomitos Carrefour lata 354 g.|Carrefour|Almacen|https://www.carrefour.com.ar/atun-en-aceite-lomitos-carrefour-lata-354-g/p|304850|12497|670.0|670.0
20230527-190544|Postre Exquisita de vainilla 80 g.|Ilolay|Almacen|https://www.carrefour.com.ar/postre-exquisita-de-vainilla-80-g-697199/p|697199|90245|158.0|158.0
20230527-190544|Palitos salados con queso Pehuamar bolsa 90 g.|Pehuamar|Almacen|https://www.carrefour.com.ar/palitos-salados-con-queso-pehuamar-bolsa-90-g/p|676521|44306|205.92|205.92
20230527-190544|Fideos tallarines integrales Molto 500 g.|Molto|Almacen|https://www.carrefour.com.ar/fideos-tallarines-integrales-molto-500-g-702846/p|702846|98856|238.5|238.5
20230527-190544|Fideos spaghetti Lucchetti 500 g.|Lucchetti|Almacen|https://www.carrefour.com.ar/fideos-spaghetti-lucchetti-500-g-718796/p|718796|140536|268.5|268.5
20230527-190544|Salsa queso cheddar Adler doypack 250 g.|Adler|Almacen|https://www.carrefour.com.ar/salsa-queso-cheddar-adler-doypack-250-g-697269/p|697269|91071|641.0|641.0
20230527-190544|Condimento Alicante arroz sobre 25 g.|Alicante|Almacen|https://www.carrefour.com.ar/condimento-alicante-arroz-sobre-25-g/p|685584|74053|135.0|135.0
20230527-190544|Curry 50 g.|Genérico|Almacen|https://www.carrefour.com.ar/curry-50-g/p|402717|8162|140.0|140.0
20230527-190544|Bizcochuelo Águila vainilla 540 g.|Águila|Almacen|https://www.carrefour.com.ar/bizcochuelo-aguila-vainilla-540-g-699548-699548/p|699548|95917|428.41|428.41
20230527-190544|Condimento sabor al horno Knorr tipo criollo 21 g.|Knorr|Almacen|https://www.carrefour.com.ar/condimento-sabor-al-horno-knorr-tipo-criollo-21-g-682686/p|682686|59256|137.25|137.25
20230527-190544|Sal entrefina Celusal parrilla paquete 1 kg.|Celusal|Almacen|https://www.carrefour.com.ar/sal-entrefina-celusal-parrilla-paquete-1-kg/p|72538|3453|266.0|266.0
20230527-190544|Puré de papas Maggi cremoso original 200 g.|Maggi|Almacen|https://www.carrefour.com.ar/pure-de-papas-maggi-cremoso-original-200-g-710600/p|710600|114792|547.0|547.0
20230527-190544|Aceto balsámico Casalta tipo reducción 400 cc.|Casalta|Almacen|https://www.carrefour.com.ar/aceto-balsamico-casalta-tipo-reduccion-400-cc/p|468920|24602|1315.0|1315.0
20230527-190544|Flan dulce de leche Exquisita sobre 40 g.|Exquisita|Almacen|https://www.carrefour.com.ar/flan-dulce-de-leche-exquisita-sobre-40-g/p|684244|71312|101.0|101.0
20230527-190544|Harina de trigo Tassara tipo 000 1 kg.|Tassara|Almacen|https://www.carrefour.com.ar/harina-de-trigo-tassara-tipo-000-1-kg-703208/p|703208|98485|156.19|156.19
20230527-190544|Bizcochuelo Favorita vainilla 450 g.|Favorita|Almacen|https://www.carrefour.com.ar/bizcochuelo-favorita-vainilla-450-g-694568/p|694568|86765|247.0|247.0
20230527-190544|Mayonesa light Hellmanns dp 237 g.|Hellmanns|Almacen|https://www.carrefour.com.ar/mayonesa-light-hellmanns-dp-237-g-714824/p|714824|121494|215.0|215.0
20230527-190544|Papas fritas Pringles sabor original 124 g.|Pringles|Almacen|https://www.carrefour.com.ar/papas-fritas-pringles-sabor-original-124-g/p|714199|120441|915.0|915.0
20230527-190544|Salsa pomarola Cica tradicional doy pack 340 g.|Cica|Almacen|https://www.carrefour.com.ar/salsa-pomarola-cica-tradicional-doy-pack-340-g-715273/p|715273|122111|185.0|185.0
20230527-190544|Harina de trigo Pureza con levadura pan casero 1 kg.|Pureza|Almacen|https://www.carrefour.com.ar/harina-de-trigo-pureza-con-levadura-pan-casero-1-kg/p|555064|22181|316.02|316.02
20230527-190544|Sopa Knorr quick sabor vegetales 5 uni|Knorr|Almacen|https://www.carrefour.com.ar/sopa-knorr-quick-sabor-vegetales-5-uni-715290/p|715290|122381|299.0|299.0
20230527-190544|Ketchup Heinz 190 g.|Heinz|Almacen|https://www.carrefour.com.ar/ketchup-heinz-190-g/p|652094|22942|349.0|349.0
20230527-190544|Saborizador finas hierbas Alicante sobre x 4 uni|Alicante|Almacen|https://www.carrefour.com.ar/saborizador-finas-hierbas-alicante-sobre-x-4-uni/p|683971|61544|207.0|207.0
20230527-190544|Palitos salados Slices cheddar 120 g.|Slices|Almacen|https://www.carrefour.com.ar/palitos-salados-slices-cheddar-120-g-692026/p|692026|84898|228.5|228.5
20230527-190544|Aceto balsámico Dos Anclas 250 cc.|Dos Anclas|Almacen|https://www.carrefour.com.ar/aceto-balsamico-dos-anclas-250-cc-29047/p|520867|3682|389.0|389.0
20230527-190544|Arvejas secas remojadas Inalpa sin sal vida 300 g.|Inalpa|Almacen|https://www.carrefour.com.ar/arvejas-secas-remojadas-inalpa-sin-sal-vida-300-g-699033/p|699033|93800|133.2|133.2
20230527-190544|Salsa de soja La parmesana reduccion 300 g.|Genérico|Almacen|https://www.carrefour.com.ar/salsa-de-soja-la-parmesana-reduccion-300-g-712249/p|712249|117953|360.92|360.92
20230527-190544|Fideos con salsa brocoli y espinaca Box 64 g.|Box|Almacen|https://www.carrefour.com.ar/fideos-con-salsa-brocoli-y-espinaca-box-64-g/p|636176|6713|269.0|269.0
20230527-190544|Sal entrefina Carrefour bolsa 1 kg.|Carrefour|Almacen|https://www.carrefour.com.ar/sal-entrefina-carrefour-bolsa-1-kg/p|575029|22773|190.0|190.0
20230527-190544|Maíz pisingallo La Abadía bolsa 400 g.|La Abadía|Almacen|https://www.carrefour.com.ar/maiz-pisingallo-la-abadia-bolsa-400-g/p|676661|43032|228.5|228.5
